# copyright(c)Jorg Peters [jorg.peters@gmail.com]
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.08333333333,0.04166666667,0,0,0.04166666667,0.08333333333
0.75,0.09722222222,0.06944444444,0.01388888889,-0.01388888889,0.01388888889,0.06944444444
0.75,0.08333333333,0.08333333333,0.04166666667,0,0,0.04166666667
0.6666666667,0.1666666667,0,0,0,0,0.1666666667
0.6666666667,0.3333333333,0,0,0,0,0
0.6666666667,0.1666666667,0.1666666667,0,0,0,0
0.5,0.25,0,0,0,0,0.25
0.5,0.5,0,0,0,0,0
0.5,0.25,0.25,0,0,0,0
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.08333333333,0.08333333333,0.04166666667,0,0,0.04166666667
0.75,0.06944444444,0.09722222222,0.06944444444,0.01388888889,-0.01388888889,0.01388888889
0.75,0.04166666667,0.08333333333,0.08333333333,0.04166666667,0,0
0.6666666667,0.1666666667,0.1666666667,0,0,0,0
0.6666666667,0,0.3333333333,0,0,0,0
0.6666666667,0,0.1666666667,0.1666666667,0,0,0
0.5,0.25,0.25,0,0,0,0
0.5,0,0.5,0,0,0,0
0.5,0,0.25,0.25,0,0,0
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666661,0.04166666669
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666662,0.04166666661
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666661,0.04166666668
0.75,0.04166666667,0.08333333333,0.08333333333,0.04166666667,0,0
0.75,0.01388888889,0.06944444444,0.09722222222,0.06944444444,0.01388888889,-0.01388888886
0.75,0,0.04166666667,0.08333333333,0.08333333333,0.04166666667,0
0.6666666667,0,0.1666666667,0.1666666667,0,0,0
0.6666666667,0,0,0.3333333333,0,0,0
0.6666666667,0,0,0.1666666667,0.1666666667,0,0
0.5,0,0.25,0.25,0,0,0
0.5,0,0,0.5,0,0,0
0.5,0,0,0.25,0.25,0,0
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666661,0.04166666662
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666661
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666662
0.75,0,0.04166666667,0.08333333333,0.08333333333,0.04166666667,0
0.75,-0.01388888889,0.01388888889,0.06944444444,0.09722222222,0.06944444444,0.01388888889
0.75,0,0,0.04166666667,0.08333333333,0.08333333333,0.04166666667
0.6666666667,0,0,0.1666666667,0.1666666667,0,0
0.6666666667,0,0,0,0.3333333333,0,0
0.6666666667,0,0,0,0.1666666667,0.1666666667,0
0.5,0,0,0.25,0.25,0,0
0.5,0,0,0,0.5,0,0
0.5,0,0,0,0.25,0.25,0
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0,0,0.04166666667,0.08333333333,0.08333333333,0.04166666667
0.75,0.01388888889,-0.01388888889,0.01388888889,0.06944444444,0.09722222222,0.06944444444
0.75,0.04166666667,0,0,0.04166666667,0.08333333333,0.08333333333
0.6666666667,0,0,0,0.1666666667,0.1666666667,0
0.6666666667,0,0,0,0,0.3333333333,0
0.6666666667,0,0,0,0,0.1666666667,0.1666666667
0.5,0,0,0,0.25,0.25,0
0.5,0,0,0,0,0.5,0
0.5,0,0,0,0,0.25,0.25
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667,0.04166666667
0.75,0.04166666667,0,0,0.04166666667,0.08333333333,0.08333333333
0.75,0.06944444444,0.01388888889,-0.01388888889,0.01388888889,0.06944444444,0.09722222222
0.75,0.08333333333,0.04166666667,0,0,0.04166666667,0.08333333333
0.6666666667,0,0,0,0,0.1666666667,0.1666666667
0.6666666667,0,0,0,0,0,0.3333333333
0.6666666667,0.1666666667,0,0,0,0,0.1666666667
0.5,0,0,0,0,0.25,0.25
0.5,0,0,0,0,0,0.5
0.5,0.25,0,0,0,0,0.25
